x(mm) y(mm) z(mm) px py pz E(MeV)
100.000000 -1.478722 -2.898234 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.240830 0.397620 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.027328 1.228662 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.710677 -0.929363 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.279706 -0.291390 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.194101 -1.454286 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.372588 0.686873 -1.000000 0.000000 0.000000 1.000000
100.000000 0.622719 0.639761 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.446331 0.261126 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.482799 -0.547221 -1.000000 0.000000 0.000000 1.000000
100.000000 0.238951 -1.036136 -1.000000 0.000000 0.000000 1.000000
100.000000 1.870759 -0.825441 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.149169 -1.543834 -1.000000 0.000000 0.000000 1.000000
100.000000 0.955546 1.887382 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.372890 0.060017 -1.000000 0.000000 0.000000 1.000000
100.000000 0.638040 0.275713 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.676298 -0.044765 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.397869 0.945894 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.197315 -0.513552 -1.000000 0.000000 0.000000 1.000000
100.000000 2.118536 -0.240409 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.185036 -0.596063 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.632674 -1.205472 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.621628 0.670636 -1.000000 0.000000 0.000000 1.000000
100.000000 0.841451 -1.538356 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.510307 -0.128137 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.376506 1.381400 -1.000000 0.000000 0.000000 1.000000
100.000000 1.206022 -2.318995 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.427093 -3.461659 -1.000000 0.000000 0.000000 1.000000
100.000000 2.041627 1.503553 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.160089 -0.044057 -1.000000 0.000000 0.000000 1.000000
100.000000 1.959606 -1.201947 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.306563 -0.250679 -1.000000 0.000000 0.000000 1.000000
100.000000 3.024977 1.142924 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.181590 -1.856230 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.888810 2.727723 -1.000000 0.000000 0.000000 1.000000
100.000000 1.274921 1.222469 -1.000000 0.000000 0.000000 1.000000
100.000000 0.259568 1.148134 -1.000000 0.000000 0.000000 1.000000
100.000000 0.140989 -1.172475 -1.000000 0.000000 0.000000 1.000000
100.000000 1.194514 -1.941933 -1.000000 0.000000 0.000000 1.000000
100.000000 0.604432 1.878194 -1.000000 0.000000 0.000000 1.000000
100.000000 2.393051 -0.660197 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.723570 1.667688 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.152450 -0.057840 -1.000000 0.000000 0.000000 1.000000
100.000000 0.790664 -0.343900 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.421578 0.469850 -1.000000 0.000000 0.000000 1.000000
100.000000 2.508194 -0.820333 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.649658 -0.855017 -1.000000 0.000000 0.000000 1.000000
100.000000 1.301935 -1.251906 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.141078 1.908943 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.705473 -2.001613 -1.000000 0.000000 0.000000 1.000000
100.000000 0.570990 -2.741375 -1.000000 0.000000 0.000000 1.000000
100.000000 1.125666 0.033906 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.328769 -0.926620 -1.000000 0.000000 0.000000 1.000000
100.000000 0.321063 -1.374279 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.596407 1.443895 -1.000000 0.000000 0.000000 1.000000
100.000000 0.536335 -0.252022 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.158307 -0.259225 -1.000000 0.000000 0.000000 1.000000
100.000000 0.812056 2.135809 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.221979 0.331954 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.143046 1.137113 -1.000000 0.000000 0.000000 1.000000
100.000000 0.816851 2.879204 -1.000000 0.000000 0.000000 1.000000
100.000000 1.272399 0.496751 -1.000000 0.000000 0.000000 1.000000
100.000000 1.292819 -0.738317 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.206695 0.299679 -1.000000 0.000000 0.000000 1.000000
100.000000 0.331687 -0.627785 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.386875 1.825926 -1.000000 0.000000 0.000000 1.000000
100.000000 2.578542 -2.095042 -1.000000 0.000000 0.000000 1.000000
100.000000 0.855912 -3.267200 -1.000000 0.000000 0.000000 1.000000
100.000000 -3.473379 -1.002336 -1.000000 0.000000 0.000000 1.000000
100.000000 1.066390 -0.207643 -1.000000 0.000000 0.000000 1.000000
