x(mm) y(mm) z(mm) px py pz E(MeV)
-0.698748 0.000000 -7.843477 0.000000 -1.000000 0.000000 1.000000
0.100089 0.000000 2.320151 0.000000 -1.000000 0.000000 1.000000
-1.045508 0.000000 0.992241 0.000000 -1.000000 0.000000 1.000000
-0.476446 0.000000 3.007828 0.000000 -1.000000 0.000000 1.000000
1.927351 0.000000 3.464569 0.000000 -1.000000 0.000000 1.000000
0.485023 0.000000 -0.074728 0.000000 -1.000000 0.000000 1.000000
0.794838 0.000000 -4.896173 0.000000 -1.000000 0.000000 1.000000
-1.397863 0.000000 -4.518056 0.000000 -1.000000 0.000000 1.000000
-1.491843 0.000000 -2.781800 0.000000 -1.000000 0.000000 1.000000
1.093576 0.000000 -6.050587 0.000000 -1.000000 0.000000 1.000000
-1.808951 0.000000 -5.521749 0.000000 -1.000000 0.000000 1.000000
0.350001 0.000000 1.631779 0.000000 -1.000000 0.000000 1.000000
0.772164 0.000000 -0.699123 0.000000 -1.000000 0.000000 1.000000
0.399764 0.000000 1.564429 0.000000 -1.000000 0.000000 1.000000
-0.796432 0.000000 4.940521 0.000000 -1.000000 0.000000 1.000000
0.634617 0.000000 1.110763 0.000000 -1.000000 0.000000 1.000000
1.187366 0.000000 0.623317 0.000000 -1.000000 0.000000 1.000000
-1.003344 0.000000 0.166627 0.000000 -1.000000 0.000000 1.000000
-1.171579 0.000000 -0.901593 0.000000 -1.000000 0.000000 1.000000
-0.350247 0.000000 -1.615785 0.000000 -1.000000 0.000000 1.000000
-1.047069 0.000000 -6.115154 0.000000 -1.000000 0.000000 1.000000
1.328056 0.000000 -1.432176 0.000000 -1.000000 0.000000 1.000000
-0.921691 0.000000 -0.640782 0.000000 -1.000000 0.000000 1.000000
0.093302 0.000000 -0.981703 0.000000 -1.000000 0.000000 1.000000
-1.193158 0.000000 -0.487791 0.000000 -1.000000 0.000000 1.000000
-0.205660 0.000000 2.551382 0.000000 -1.000000 0.000000 1.000000
1.393168 0.000000 4.593951 0.000000 -1.000000 0.000000 1.000000
-1.320382 0.000000 1.330495 0.000000 -1.000000 0.000000 1.000000
1.165414 0.000000 1.035853 0.000000 -1.000000 0.000000 1.000000
-0.490217 0.000000 0.207233 0.000000 -1.000000 0.000000 1.000000
-0.201155 0.000000 -0.358851 0.000000 -1.000000 0.000000 1.000000
0.526281 0.000000 3.187312 0.000000 -1.000000 0.000000 1.000000
0.840592 0.000000 2.198392 0.000000 -1.000000 0.000000 1.000000
-0.093679 0.000000 -2.415099 0.000000 -1.000000 0.000000 1.000000
-0.222657 0.000000 -4.128925 0.000000 -1.000000 0.000000 1.000000
0.997472 0.000000 -0.035023 0.000000 -1.000000 0.000000 1.000000
1.060131 0.000000 -1.272498 0.000000 -1.000000 0.000000 1.000000
-1.409034 0.000000 -7.692700 0.000000 -1.000000 0.000000 1.000000
-1.201099 0.000000 3.111283 0.000000 -1.000000 0.000000 1.000000
-0.774493 0.000000 0.774349 0.000000 -1.000000 0.000000 1.000000
-0.691732 0.000000 -0.862470 0.000000 -1.000000 0.000000 1.000000
1.306424 0.000000 -1.016133 0.000000 -1.000000 0.000000 1.000000
0.391459 0.000000 -6.374456 0.000000 -1.000000 0.000000 1.000000
-1.298355 0.000000 0.915532 0.000000 -1.000000 0.000000 1.000000
-1.340673 0.000000 1.746127 0.000000 -1.000000 0.000000 1.000000
1.207808 0.000000 0.211122 0.000000 -1.000000 0.000000 1.000000
-1.148677 0.000000 -1.310709 0.000000 -1.000000 0.000000 1.000000
1.385500 0.000000 -7.739883 0.000000 -1.000000 0.000000 1.000000
0.207359 0.000000 0.267170 0.000000 -1.000000 0.000000 1.000000
-0.936573 0.000000 2.653536 0.000000 -1.000000 0.000000 1.000000
2.718611 0.000000 -4.353971 0.000000 -1.000000 0.000000 1.000000
-0.693058 0.000000 7.966055 0.000000 -1.000000 0.000000 1.000000
-2.776327 0.000000 6.230710 0.000000 -1.000000 0.000000 1.000000
0.222276 0.000000 4.143005 0.000000 -1.000000 0.000000 1.000000
0.927259 0.000000 0.549032 0.000000 -1.000000 0.000000 1.000000
-0.834045 0.000000 -2.291560 0.000000 -1.000000 0.000000 1.000000
0.688738 0.000000 0.937234 0.000000 -1.000000 0.000000 1.000000
1.230836 0.000000 2.742326 0.000000 -1.000000 0.000000 1.000000
1.791106 0.000000 5.759497 0.000000 -1.000000 0.000000 1.000000
1.756710 0.000000 2.644357 0.000000 -1.000000 0.000000 1.000000
1.734176 0.000000 3.069841 0.000000 -1.000000 0.000000 1.000000
-0.210639 0.000000 3.304692 0.000000 -1.000000 0.000000 1.000000
-1.064530 0.000000 1.400230 0.000000 -1.000000 0.000000 1.000000
1.348114 0.000000 -1.847548 0.000000 -1.000000 0.000000 1.000000
1.618561 0.000000 -2.052893 0.000000 -1.000000 0.000000 1.000000
-1.757811 0.000000 -2.613880 0.000000 -1.000000 0.000000 1.000000
-1.735390 0.000000 -3.039759 0.000000 -1.000000 0.000000 1.000000
0.086765 0.000000 -5.191081 0.000000 -1.000000 0.000000 1.000000
