277 0.709046 0.7000 2.8000
278 0.711411 0.7000 3.0000
279 0.713675 0.7000 3.2000
280 0.715786 0.7000 3.4000
281 0.717639 0.9000 -0.2000
282 0.718877 0.9000 -0.4000
283 0.721087 0.9000 0.0000
284 0.723589 0.9000 0.2000
285 0.726300 0.9000 0.4000
286 0.729183 0.9000 0.6000
287 0.732189 0.9000 0.8000
288 0.735217 0.9000 1.0000
289 0.738280 0.9000 1.2000
290 0.741393 0.9000 1.4000
291 0.744448 0.9000 1.6000
292 0.747414 0.9000 1.8000
293 0.750330 0.9000 2.0000
294 0.753119 0.9000 2.2000
295 0.755783 0.9000 2.4000
296 0.758342 0.9000 2.6000
297 0.760800 0.9000 2.8000
298 0.763124 0.9000 3.0000
299 0.765325 0.9000 3.2000
300 0.767434 0.9000 3.4000
301 0.769236 1.1000 -0.2000
302 0.770427 1.1000 -0.4000
303 0.772555 1.1000 0.0000
304 0.774966 1.1000 0.2000
305 0.777648 1.1000 0.4000
306 0.780483 1.1000 0.6000
307 0.783361 1.1000 0.8000
308 0.786308 1.1000 1.0000
309 0.789280 1.1000 1.2000
310 0.792293 1.1000 1.4000
311 0.795292 1.1000 1.6000
312 0.798194 1.1000 1.8000
313 0.801059 1.1000 2.0000
314 0.803768 1.1000 2.2000
315 0.806335 1.1000 2.4000
316 0.808858 1.1000 2.6000
317 0.811247 1.1000 2.8000
318 0.813497 1.1000 3.0000
319 0.815625 1.1000 3.2000
320 0.817667 1.1000 3.4000
321 0.819387 1.3000 -0.2000
322 0.820561 1.3000 -0.4000
323 0.822639 1.3000 0.0000
324 0.824971 1.3000 0.2000
325 0.827480 1.3000 0.4000
326 0.830169 1.3000 0.6000
327 0.832936 1.3000 0.8000
328 0.835791 1.3000 1.0000
329 0.838680 1.3000 1.2000
330 0.841596 1.3000 1.4000
331 0.844439 1.3000 1.6000
332 0.847282 1.3000 1.8000
333 0.850042 1.3000 2.0000
334 0.852700 1.3000 2.2000
335 0.855237 1.3000 2.4000
336 0.857649 1.3000 2.6000
337 0.859993 1.3000 2.8000
338 0.862225 1.3000 3.0000
339 0.864333 1.3000 3.2000
340 0.866311 1.3000 3.4000
341 0.867936 1.5000 -0.2000
342 0.869058 1.5000 -0.4000
343 0.871042 1.5000 0.0000
344 0.873229 1.5000 0.2000
345 0.875609 1.5000 0.4000
346 0.878224 1.5000 0.6000
347 0.880893 1.5000 0.8000
348 0.883679 1.5000 1.0000
349 0.886439 1.5000 1.2000
350 0.889192 1.5000 1.4000
351 0.891909 1.5000 1.6000
352 0.894598 1.5000 1.8000
353 0.897180 1.5000 2.0000
354 0.899675 1.5000 2.2000
355 0.902160 1.5000 2.4000
356 0.904542 1.5000 2.6000
357 0.906804 1.5000 2.8000
358 0.908952 1.5000 3.0000
359 0.910963 1.5000 3.2000
360 0.912894 1.5000 3.4000
361 0.914391 1.7000 -0.2000
362 0.915460 1.7000 -0.4000
363 0.917336 1.7000 0.0000
364 0.919430 1.7000 0.2000
365 0.921748 1.7000 0.4000
366 0.924192 1.7000 0.6000
367 0.926761 1.7000 0.8000
368 0.929324 1.7000 1.0000
369 0.931953 1.7000 1.2000
370 0.934643 1.7000 1.4000
371 0.937230 1.7000 1.6000
372 0.939793 1.7000 1.8000
373 0.942319 1.7000 2.0000
374 0.944780 1.7000 2.2000
375 0.947149 1.7000 2.4000
376 0.949407 1.7000 2.6000
377 0.951629 1.7000 2.8000
378 0.953697 1.7000 3.0000
379 0.955653 1.7000 3.2000
380 0.957542 1.7000 3.4000
381 0.958980 1.9000 -0.2000
382 0.959962 1.9000 -0.4000
383 0.961711 1.9000 0.0000
384 0.963738 1.9000 0.2000
385 0.965911 1.9000 0.4000
386 0.968195 1.9000 0.6000
387 0.970566 1.9000 0.8000
388 0.973060 1.9000 1.0000
389 0.975548 1.9000 1.2000
390 0.978033 1.9000 1.4000
391 0.980520 1.9000 1.6000
392 0.982949 1.9000 1.8000
393 0.985375 1.9000 2.0000
394 0.987707 1.9000 2.2000
395 0.989978 1.9000 2.4000
396 0.992157 1.9000 2.6000
397 0.994246 1.9000 2.8000
398 0.996258 1.9000 3.0000
399 0.998133 1.9000 3.2000
400 1.000000 1.9000 3.4000
